url_detail_id,scrapped_day,title,opening_date,closing_date,source,is_alert,location,tipo,reference,organization
https://www.ungm.org/Public/Notice/198625,25/04/2023,"Training for LGUs on Integrated Planning for Children/adolescents/youth, Use of data and Budgeting for Children in Post Conflict Areas of Lanao Del Sur",25-Apr-2023,16-May-2023 15:00 (GMT 8.00),ungm,False,Philippines,Request for proposal,LRPS-2023-9182290,
https://www.ungm.org/Public/Notice/198640,25/04/2023,Maintenance and hosting of GLASS IT Platform,25-Apr-2023,16-May-2023 17:00 (GMT 2.00),ungm,False,Multiple destinations,Request for proposal,AMR/SPC/SEL/GLASS/001,
https://www.ungm.org/Public/Notice/198643,25/04/2023,RFP Provision of services in the establishment of the grant scheme for Start-ups,25-Apr-2023,22-May-2023 11:30 (GMT -4.00),ungm,False,Kosovo,Request for proposal,UNDP-KOS-00042,
https://www.ungm.org/Public/Notice/198644,25/04/2023,"Design of Labelling, repackaging and safeguarding of E-waste waste potentially",25-Apr-2023,24-May-2023 05:00 (GMT -4.00),ungm,False,Jordan,Request for proposal,UNDP-JOR-00071,
https://www.ungm.org/Public/Notice/198675,25/04/2023,"Request for proposal for the Upgrade of 22 warehouses in 21 states of Nigeria as per attached ToR and RFP documents. Other documents like BoQ, drawings, photos etc will be shared upon EoI",25-Apr-2023,17-May-2023 12:30 (GMT -1.00),ungm,False,Nigeria,Request for proposal,9182271,
https://www.ungm.org/Public/Notice/198684,25/04/2023,2ème publication _Achat de matériels de réseau électrique pour le projet dâélectrification à partir dâhydroélectricité _Madagascar,25-Apr-2023,16-May-2023 17:00 (GMT 2.00),ungm,False,Madagascar,Invitation to bid,AO_1100191824,
https://www.ungm.org/Public/Notice/198708,25/04/2023,Building the âMPOWER Online Data-Visualization Toolâ for Tobacco Control Policy Monitoring,25-Apr-2023,16-May-2023 12:00 (GMT 2.00),ungm,False,Multiple destinations,Request for proposal,2023/HEP/HPR/TFI/001,
https://www.ungm.org/Public/Notice/198712,25/04/2023,ACCORD À LONG TERME pour la mise en place dâune ligne verte en République Démocratique du Congo (RDC),25-Apr-2023,25-May-2023 16:30 (GMT 1.00),ungm,False,"Congo, The Democratic Republic of the",Request for proposal,UNFPA/COD/RFP/23/001,
https://www.ungm.org/Public/Notice/198736,25/04/2023,RFQ-GUY-2023-004 Baby Kits,25-Apr-2023,25-May-2023 23:59 (GMT -3.00),ungm,False,Guyana,Request for quotation,RFQ-GUY-2023-004 Baby Kits,
https://www.ungm.org/Public/Notice/198748,25/04/2023,"Consultoria em análise e assessoria sobre o contexto político, socioeconômico e",25-Apr-2023,25-May-2023 16:00 (GMT -4.00),ungm,False,Brazil,Request for proposal,UNDP-BRA-00119,
https://www.ungm.org/Public/Notice/198749,25/04/2023,Consultoria para Modernização do Modelo de Gestão Estratégica da Anvisa.,25-Apr-2023,26-May-2023 16:00 (GMT -4.00),ungm,False,Brazil,Request for proposal,UNDP-BRA-00126,
https://www.ungm.org/Public/Notice/198604,25/04/2023,Post-campaign survey to assess effectiveness of communication strategy for nationwide MR-OPV Supplemental Immunization Activity 2023,25-Apr-2023,12-May-2023 15:00 (GMT 8.00),ungm,False,Philippines,Request for proposal,LRPS-2023-9182270,
